ISIN	CO2	CO2	ESG Score 2015	ESG Score 2016	ESG Score 2017	ESG Score 2018	ESG Score 2019	ESG Score 2020	ESG Score 2021	Green Bond Flag	ISO 14000 or EMS Certified	EMS Certified Percent													
XS2178833773	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
XS2199343513	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2199351375	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
XS2199265617	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2199266003	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2199266268	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2199266698	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2199604096	0	1,111937304	NULL	0	0	0	0	39,50477802	41,85908535	N	No	NULL													
FR0013522091	0	32,53866502	NULL	0	0	0	0	0	75,01221013	N	No	NULL													
XS2197356186	0	884,9022443	NULL	0	0	0	59,60355773	0	70,85149359	N	ISO 14000	NULL													
XS2200215213	0	0	NULL	0	0	0	58,31060345	64,06770134	62,2289976	N	ISO 14000	NULL													
XS2053052895	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2193733503	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2203802462	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A28ZQP7	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A28ZQQ5	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2197675288	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2201946634	0	45,02640632	3,485177613	38,91582971	60,71959486	49,495985	70,7785608	63,93129716	63,93129716	N	ISO 14000	NULL													
XS2202744384	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013524865	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2209023402	0	52,1111355	NULL	0	0	0	0	0	73,26102829	Y	ISO 14000	100													
BE6286963051	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2171713006	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
FR0013384872	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
DE000A2YNZY4	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS1651444140	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2225207468	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0012602779	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
XS2227050023	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2227050379	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A289QR9	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	Y	Both	98													
XS2224621347	3,328036154	1,068284149	90,5115883	87,11670637	93,54574965	0	0	87,63366107	89,58082024	N	Both	NULL													
XS2224621420	3,328036154	1,068284149	90,5115883	87,11670637	93,54574965	0	0	87,63366107	89,58082024	N	Both	NULL													
XS2228892860	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2229434852	0	1360,190927	NULL	0	0	58,68975787	77,5799263	74,40809435	74,40809435	Y	ISO 14000	100													
XS1174211471	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2228897158	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2229470146	1,596800307	44,83866026	54,08286587	66,41623947	63,09806517	65,8376792	69,22826903	68,33480642	65,81372278	N	ISO 14000	NULL													
XS2231165668	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2228260043	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2230266301	27,80040168	26,11463477	47,92599565	50,92445944	48,77970828	52,96691733	52,28407922	58,52752213	62,528722	N	No	NULL													
FR0013534484	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS2231183646	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2232115001	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2232115423	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2235986929	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2235987224	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2237302646	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2232027727	0	21,68508147	NULL	0	34,83851287	49,26574587	56,39571885	62,58295905	63,65689564	N	ISO 14000	52													
XS2234567233	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2234567662	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2236363573	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS2233121792	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2240063730	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2237434472	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS2237447961	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS2237901355	0	52,1111355	NULL	0	0	0	0	0	73,26102829	N	ISO 14000	100													
XS2241825111	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2240505268	3,328036154	1,068284149	90,5115883	87,11670637	93,54574965	0	0	87,63366107	89,58082024	N	Both	NULL													
XS2241090088	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0011912575	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
XS0513509959	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A289Q91	0	81,81095086	NULL	37,38037708	43,55030204	48,12535545	63,42443973	65,92538742	72,29610354	N	Both	99,5													
DE000A2TSDE2	46,16979785	19,97225131	73,64883796	70,6870538	0	79,1575058	76,63527615	76,47280788	79,82758084	N	ISO 14000	NULL													
DE000A3H2TA0	0	81,81095086	NULL	37,38037708	43,55030204	48,12535545	63,42443973	65,92538742	72,29610354	N	Both	99,5													
XS1955187932	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
ES0239140017	0	28,10205072	26,17642434	40,51860764	43,55695205	0	56,79827665	0	79,91092103	N	ISO 14000	2,151													
XS2239813301	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2243564478	0	1,540049086	35,86224712	29,6746192	34,57283071	46,64447639	55,06298523	54,27080791	54,27080791	N	No	NULL													
FR00140005C6	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2247549731	0	98,9905306	NULL	39,25103302	37,7708517	41,27309043	41,31503754	51,67960412	55,18637537	N	ISO 14000	NULL													
XS2244936659	0	0	NULL	0	0	0	58,31060345	64,06770134	62,2289976	N	ISO 14000	NULL													
XS2248827771	0	0	NULL	0	0	58,50035809	57,54884241	56,4596154	56,4596154	Y	No	NULL													
FR0013396512	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS1962554785	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS2251626896	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0014000C08	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0014000D31	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
FR0014000D49	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
FR0014000D56	156,2997811	101,6173224	75,79374416	75,6468869	80,77825182	81,89279792	82,55161968	85,22124472	85,22124472	N	ISO 14000	94													
XS2250376477	0	859,4872917	NULL	61,42910738	0	64,56604526	70,56038859	66,62823177	81,29017523	N	Both	NULL													
XS2238342484	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2251233651	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
ES0205032040	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2244415175	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2257961818	547,8616825	513,4198207	69,16477789	80,58315635	83,43356668	84,57056371	87,11939118	87,70408946	88,39968559	Y	ISO 14000	100													
FR0014000KT3	68,88095386	47,07251658	52,72261555	70,25819947	0	83,2833404	79,25089748	81,80988563	82,18445918	N	ISO 14000	100													
BE0002280494	0	0	15,1699137	10,59552851	0	6,428276286	7,725643223	25,32619505	38,47633242	N	No	NULL													
BE0002595735	0	0	15,1699137	10,59552851	0	6,428276286	7,725643223	25,32619505	38,47633242	N	No	NULL													
XS2264692737	4,974581392	7,643286	76,41172582	0	69,33951039	64,96395022	67,22388545	71,93895985	70,3670007	N	ISO 14000	100													
FR0014000S75	30,18475925	35,29378448	65,28106058	68,54729842	71,37320416	69,45268805	75,85635879	78,74541007	78,74541007	N	ISO 14000	NULL													
BE0002755362	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
ES0305523005	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2262065159	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2262065233	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2263684180	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2263684776	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2263684933	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2264194205	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2264980363	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2270147924	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2242728041	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2265360359	273,4377569	254,620994	78,96289015	81,84383553	81,08708729	0	86,61001681	0	86,09833261	Y	ISO 14000	98,438													
FR0014000UC8	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0014000UD6	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
XS2193666042	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2265990452	248,2097346	208,2178598	69,23388191	73,20846175	77,3142676	77,57372789	77,15340951	81,86685557	81,86685557	N	Both	87													
XS1268496640	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2167595672	0	0	NULL	21,4696617	30,68300947	32,31496809	38,4429735	45,84057247	67,8840741	N	ISO 14000	NULL													
XS2273810510	0	30,22258249	NULL	0	0	0	0	0	60,34002219	N	No	NULL													
XS2268340010	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS2270150399	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2270397016	0	4,226702364	NULL	0	0	0	54,24106636	0	68,62414179	N	ISO 14000	NULL													
XS2275029085	0	884,9022443	NULL	0	0	0	59,60355773	0	70,85149359	Y	ISO 14000	NULL													
XS2280835260	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2282101539	0	74,13995381	NULL	0	0	0	43,57418422	43,89797066	43,40920336	N	No	NULL													
XS2284258345	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2280845145	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2280845491	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2281342878	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2281343256	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2281343413	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
XS2281343686	78,38778985	77,84660715	72,09967391	73,98455934	82,85325999	83,75447296	88,0188526	88,5257517	88,5257517	N	Both	65													
FR0014001EW8	61,89200302	14,15549855	80,97967658	85,12732796	84,19899759	84,19822421	89,3168255	87,02194171	87,36354433	N	ISO 14000	90													
FR0014001I50	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
XS2286044370	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2286441964	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2286442186	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2288097483	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2193666125	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2289797248	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013456449	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
XS2270395408	0	4,226702364	NULL	0	0	0	54,24106636	0	68,62414179	N	ISO 14000	NULL													
BE0002767482	0	0	15,1699137	10,59552851	0	6,428276286	7,725643223	25,32619505	38,47633242	N	No	NULL													
XS2290544068	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A287179	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2166619663	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2292547317	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2293906199	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2292486771	0	206,5937068	NULL	66,69879737	0	0	0	76,46656743	73,01402785	Y	ISO 14000	NULL													
XS2292487076	0	206,5937068	NULL	66,69879737	0	0	0	76,46656743	73,01402785	Y	ISO 14000	NULL													
XS1084874533	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2297537461	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS2281473111	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2199716304	30,68065657	38,84631654	65,32818681	70,42593822	0	0	70,13788294	0	77,7903624	N	ISO 14000	55,789													
XS2297190097	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2300292617	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2300292963	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2300293003	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2300208928	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS2301127119	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2303070911	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3H2457	7,942551497	1,830454915	63,95103433	64,33861109	0	0	71,48656134	72,75801472	75,72943874	N	No	NULL													
DE000A3H2465	7,942551497	1,830454915	63,95103433	64,33861109	0	0	71,48656134	72,75801472	75,72943874	N	No	NULL													
XS2299001888	0	273,2273354	NULL	0	49,13086219	40,21845435	47,96357334	54,65625339	54,65625339	N	ISO 14000	NULL													
XS2299002423	0	273,2273354	NULL	0	49,13086219	40,21845435	47,96357334	54,65625339	54,65625339	N	ISO 14000	NULL													
BE0002256254	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013245586	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
XS2306601746	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2307573993	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2308616841	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2307764238	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2307764311	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013447166	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
FR0013512944	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
XS2166619820	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2306082293	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2310411090	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A3H3JM4	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	Y	Both	98													
XS2310747915	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2310748483	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0014002C30	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
XS2066706735	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2066706818	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2066706909	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2310797696	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2317288301	0	48,95635187	NULL	0	0	73,58019689	75,44932165	79,85393011	0	N	No	NULL													
XS2320459063	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2289841087	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2306988564	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0014002G36	28,67442943	21,54764741	39,05209874	38,03386948	0	40,37625996	57,16899499	56,99366407	60,84436663	N	ISO 14000	NULL													
FR0014002G44	28,67442943	21,54764741	39,05209874	38,03386948	0	40,37625996	57,16899499	56,99366407	60,84436663	N	ISO 14000	NULL													
DE000A3KNP88	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3KNP96	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3KNQA0	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3E5FR9	0	6,121122848	NULL	0	23,67462732	35,81535631	58,09395735	73,0884889	71,83981411	Y	No	NULL													
AT0000A2QL75	0	2,999545143	44,07717906	44,53535723	60,06669614	60,28056556	61,25762392	58,92836737	58,92836737	N	No	NULL													
XS2320453884	547,8616825	513,4198207	69,16477789	80,58315635	83,43356668	84,57056371	87,11939118	87,70408946	88,39968559	Y	ISO 14000	100													
XS2322438990	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2324836878	7,815016233	6,190653402	67,37519838	66,95507536	67,11413562	69,23925176	71,72052914	70,65945741	70,65945741	N	No	NULL													
XS2325733413	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
DE000A3H3J14	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3H3J22	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3H3J30	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3H3JU7	0	46,24960902	NULL	0	0	44,84333525	0	57,11694093	56,86330348	N	No	NULL													
XS2325562424	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2325562697	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2325565104	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2327298217	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2327299298	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2327299884	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2328418186	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A3H25P4	0	143,8750211	NULL	0	0	53,4150663	0	69,62988645	70,26929525	Y	No	NULL													
DE000A3H25Q2	0	143,8750211	NULL	0	0	53,4150663	0	69,62988645	70,26929525	Y	No	NULL													
FR0013426731	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2324772453	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2261215011	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2332186001	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2306986782	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013447232	0	8,476880253	NULL	68,88491348	70,97679078	60,52116502	60,94161849	59,98256984	70,35583737	Y	ISO 14000	NULL													
XS2331315635	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2332234413	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2332687040	0	0	NULL	0	0	0	58,31060345	64,06770134	62,2289976	N	ISO 14000	NULL													
